protected pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.model.as0.api.resultset.process.AS0ResultsetYamlSerializer.processTyped(pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetAtomic);private java.lang.String pl.edu.mimuw.jloxim.model.as0.api.resultset.process.AS0ResultsetYamlSerializer.escape2yaml(java.lang.String);42
public pl.edu.mimuw.jloxim.executors.api.ExecutionProcess pl.edu.mimuw.jloxim.executors.BasicSBQLStmtExecutor.executeStatement(pl.edu.mimuw.jloxim.physical_trans.trans_mgr.api.Transaction, pl.edu.mimuw.jloxim.executors.BasicPreparedStatement, pl.edu.mimuw.jloxim.executors.api.RunningEnvironment, pl.edu.mimuw.jloxim.model.as0.api.ResultCollector);public void pl.edu.mimuw.jloxim.executors.BasicExecutionProcess.setAtomicValueFactory(pl.edu.mimuw.jloxim.model.as0.api.values.AtomicValueFactory);24
public void pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximLexer.mTokens();public final void pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximLexer.mID();313
public int pl.edu.mimuw.jloxim.stores.as0.bdb_je.names.BerkeleyNamesTranslator.getOrRegisterName(java.lang.String);private java.lang.Integer pl.edu.mimuw.jloxim.stores.as0.bdb_je.names.BerkeleyNamesTranslator.getNextSequenceValue();42
private pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AntlrTreeTranslator.translateLth(org.antlr.runtime.tree.CommonTree);public void pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.BinaryOperatorNode.setRightArg(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.QueryNode);4
public pl.edu.mimuw.jloxim.executors.querytree.SBQLOperator pl.edu.mimuw.jloxim.executors.OperatorTreeBuilderImpl.buildOperatorNode(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode);public void pl.edu.mimuw.jloxim.executors.querytree.CompareSBQLOperator.setOperatorType(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.CompareOperatorType);38
public final pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.struct_expression_return pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.struct_expression();public final pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.tuple_elem_return pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.tuple_elem();126
public pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.executors.querytree.NonAlgebraicSBQLOperator.execute(pl.edu.mimuw.jloxim.model.as0.api.ExecutionContext);public void pl.edu.mimuw.jloxim.executors.querytree.WhereSBQLOperator.WhereOperatorState.addPartialResult(pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset);50
public pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.model.as0.api.resultset.process.AbstractAs0ResultsetRecursiveVisitor.process(pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset);protected pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.model.as0.api.resultset.process.AS0ResultsetYamlSerializer.processTyped(pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetBinder);32
public pl.edu.mimuw.jloxim.executors.querytree.SBQLOperator pl.edu.mimuw.jloxim.executors.OperatorTreeBuilderImpl.buildOperatorNode(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode);public void pl.edu.mimuw.jloxim.executors.querytree.ArithmeticBinarySBQLOperator.setOperatorType(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.ArithmeticBinaryOperatorType);8
public pl.edu.mimuw.jloxim.executors.querytree.SBQLOperator pl.edu.mimuw.jloxim.executors.OperatorTreeBuilderImpl.buildOperatorNode(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode);protected final pl.edu.mimuw.jloxim.executors.querytree.AtomicConstantSBQLOperator pl.edu.mimuw.jloxim.executors.OperatorTreeBuilderImpl..EnhancerByCGLIB..e63722f9.createAtomicConstantSBQLOperator();28
private pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AntlrTreeTranslator.translateIntegerConst(org.antlr.runtime.tree.CommonTree);public void pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.IntegerNode.setValue(long);16
private pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AntlrTreeTranslator.translateWhere(org.antlr.runtime.tree.CommonTree);public pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AbstractSyntaxTreeFactory.createNode(java.lang.Class);9
private void pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.addSubobjectOid(long, com.sleepycat.je.Transaction, long, pl.edu.mimuw.jloxim.model.as0.api.rw.AS0ObjectEditable);public boolean pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.entry.StoreEntryChildKeyCreator.createSecondaryKey(com.sleepycat.je.SecondaryDatabase, com.sleepycat.je.DatabaseEntry, com.sleepycat.je.DatabaseEntry, com.sleepycat.je.DatabaseEntry);90
public pl.edu.mimuw.jloxim.xml_test.junit.LocalJLoximXMLJUnitTestEnvironment();public void pl.edu.mimuw.jloxim.executors.utils.DefaultExecutionBundle.setStmtPrepare(pl.edu.mimuw.jloxim.executors.api.StmtPrepare);1
public pl.edu.mimuw.jloxim.executors.querytree.SBQLOperator pl.edu.mimuw.jloxim.executors.OperatorTreeBuilderImpl.buildOperatorNode(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode);public pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.IdNode pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.AsNode.getName();24
private pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.xml_test.XMLToResultsetConverter.toResultset(pl.edu.mimuw.jloxim.xml_test.jaxb.ResultsetAtomicType);public pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetAtomic pl.edu.mimuw.jloxim.model.as0.impl.resultset.AS0ResultsetFactoryImpl.createAtomic(pl.edu.mimuw.jloxim.model.as0.api.values.AtomicValue);38
public void pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypecheckTreeVisitor.visitNode(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.IntegerNode);public pl.edu.mimuw.jloxim.stores.schema.api.signatures.Signature pl.edu.mimuw.jloxim.executors.sbql.typecheck.StaticResultsStack.push(pl.edu.mimuw.jloxim.stores.schema.api.signatures.Signature);16
public pl.edu.mimuw.jloxim.xml_test.junit.LocalJLoximXMLJUnitTestEnvironment();public void pl.edu.mimuw.jloxim.stores.schema.impl.SchemaAwareStoreAS0Impl.setbackingStorePathNameProviding(pl.edu.mimuw.jloxim.stores.as0.PathNameProvidingStoreAS0);1
public final pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.stmt190_return pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.stmt190();public java.lang.Object pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.tuple_expression_return.getTree();120
protected long pl.edu.mimuw.jloxim.model.as0.impl.resultset.AS0ResultsetBagImpl.calcExternalHash();protected static final long pl.edu.mimuw.jloxim.model.as0.impl.resultset.AbstractAS0Resultset.combineHashCodes(long, long);2
private void pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypecheckTreeVisitor.evaluateNonAlgebraicOperator(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.BinaryOperatorNode, pl.edu.mimuw.jloxim.executors.sbql.typecheck.OperatorsEnum);public void pl.edu.mimuw.jloxim.executors.sbql.typecheck.StaticEnvironmentStack.nest(pl.edu.mimuw.jloxim.stores.schema.api.signatures.Signature, pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.BinaryOperatorNode);165
public boolean pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.facts.Rule_col_kind_ok_0Eval0Invoker.evaluate(org.drools.spi.Tuple, org.drools.rule.Declaration[], org.drools.WorkingMemory, java.lang.Object);public static boolean pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.facts.Rule_col_kind_ok_0.eval0();4
public void pl.edu.mimuw.jloxim.stores.utils.xml.importer.XmlImportSAXHandler.startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes);private java.lang.String pl.edu.mimuw.jloxim.stores.utils.xml.importer.XmlImportSAXHandler.generateObjectName(java.lang.String, java.lang.String, java.lang.String);90
protected final pl.edu.mimuw.jloxim.xml_test.TaskQueue pl.edu.mimuw.jloxim.xml_test.DbTestXMLProcessor..EnhancerByCGLIB..d74b8b15.createTaskQueue();public void pl.edu.mimuw.jloxim.xml_test.TaskQueue.init();1
public void pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.setAtomicObjectValue(pl.edu.mimuw.jloxim.physical_trans.trans_mgr.api.Transaction, pl.edu.mimuw.jloxim.utils.api.AbstractOid, pl.edu.mimuw.jloxim.model.as0.api.values.AtomicValue);protected com.sleepycat.je.DatabaseEntry pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.long2key(long);55
public void pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.Context.tryUnifySignatures(java.util.List);public pl.edu.mimuw.jloxim.stores.schema.api.signatures.Signature pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypecheckUtils.unifySignatures(java.util.List);4
public boolean pl.edu.mimuw.jloxim.utils.impl.LongOid.equals(java.lang.Object);public long pl.edu.mimuw.jloxim.utils.impl.LongOid.getValue();452
public pl.edu.mimuw.jloxim.executors.querytree.SBQLOperator pl.edu.mimuw.jloxim.executors.OperatorTreeBuilderImpl.buildOperatorNode(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode);public void pl.edu.mimuw.jloxim.executors.querytree.AlgebraicSBQLOperator.setArguments(java.util.List);53
private pl.edu.mimuw.jloxim.executors.sbql.typecheck.OperatorResult pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.RulesEngineFacade.getInferredSignature(org.drools.StatefulSession, pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.Context, pl.edu.mimuw.jloxim.executors.sbql.typecheck.OperatorsEnum);public void pl.edu.mimuw.jloxim.stores.schema.impl.signatures.SignatureImpl.setCollectionKind(pl.edu.mimuw.jloxim.stores.schema.api.signatures.CollectionKindEnum);28
protected pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.executors.querytree.CompareSBQLOperator.execute(pl.edu.mimuw.jloxim.model.as0.api.ExecutionContext, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset);public pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetFactory pl.edu.mimuw.jloxim.executors.ExecutionContextImpl.getResultsetFactory();643
public pl.edu.mimuw.jloxim.utils.api.AbstractOid pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.addSubobject(pl.edu.mimuw.jloxim.physical_trans.trans_mgr.api.Transaction, pl.edu.mimuw.jloxim.utils.api.AbstractOid, pl.edu.mimuw.jloxim.model.as0.api.rw.AS0ObjectEditable);protected com.sleepycat.je.Transaction pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.getRealBerkeleyTransFromTransaction(pl.edu.mimuw.jloxim.physical_trans.trans_mgr.api.Transaction);90
public void pl.edu.mimuw.jloxim.xml_test.DbTestXMLInvoker.process(pl.edu.mimuw.jloxim.xml_test.junit.JLoximXMLJUnitTestEnvironment, pl.edu.mimuw.jloxim.xml_test.jaxb.DbTest);public java.util.List pl.edu.mimuw.jloxim.xml_test.jaxb.DbTest.getDo();1
public pl.edu.mimuw.jloxim.utils.api.ClosableAndSizeAwareIterator pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.LazyCreateCursorOverChildsIndexOIDNameIterator.process(java.lang.Integer);static org.apache.log4j.Logger pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.access$100();2047
private pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AntlrTreeTranslator.translateAs(org.antlr.runtime.tree.CommonTree);public void pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.UnaryOperatorNode.setArg(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.QueryNode);24
public pl.edu.mimuw.jloxim.xml_test.junit.LocalJLoximXMLJUnitTestEnvironment();public static void pl.edu.mimuw.jloxim.executors.OperatorTreeBuilderImpl..EnhancerByCGLIB..e63722f9.CGLIB$SET_THREAD_CALLBACKS(net.sf.cglib.proxy.Callback[]);2
public void pl.edu.mimuw.jloxim.xml_test.TaskQueue.Worker.run();public void pl.edu.mimuw.jloxim.xml_test.ConnectionRunnable.run();26
protected pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.executors.querytree.BooleanUnarySBQLOperator.execute(pl.edu.mimuw.jloxim.model.as0.api.ExecutionContext, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset);public java.lang.Boolean pl.edu.mimuw.jloxim.model.as0.impl.values.BoolAtomicValueImpl.getValue();9
public pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypecheckTreeVisitor(pl.edu.mimuw.jloxim.stores.schema.api.SchemaProvider, pl.edu.mimuw.jloxim.stores.schema.api.signatures.SignaturesFactory, pl.edu.mimuw.jloxim.stores.schema.api.types.TypesFactory, pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode, pl.edu.mimuw.jloxim.model.as0.api.values.AtomicValueFactory, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetFactory, pl.edu.mimuw.jloxim.stores.as0.NamesTranslator, boolean);public pl.edu.mimuw.jloxim.executors.sbql.typecheck.SignatureToResultsetTranslator(pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetFactory, pl.edu.mimuw.jloxim.stores.as0.NamesTranslator, pl.edu.mimuw.jloxim.stores.schema.api.SchemaProvider, pl.edu.mimuw.jloxim.model.as0.api.values.AtomicValueFactory);24
public pl.edu.mimuw.jloxim.xml_test.junit.LocalJLoximXMLJUnitTestEnvironment();public void pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypeChecker.setSchemaProvider(pl.edu.mimuw.jloxim.stores.schema.api.SchemaProvider);1
public pl.edu.mimuw.jloxim.server.uniform.api.direct.DBConnectionImpl pl.edu.mimuw.jloxim.server.uniform.api.direct.DBConnectionManagerImpl.connect(pl.edu.mimuw.jloxim.server.uniform.api.DBConnectionParams);public java.lang.String pl.edu.mimuw.jloxim.server.uniform.api.DBConnectionParamsLoginPasswd.getLogin();1
public pl.edu.mimuw.jloxim.stores.schema.api.signatures.StructureSignature pl.edu.mimuw.jloxim.stores.schema.impl.signatures.SignaturesFactoryImpl.newStructureSignature();public pl.edu.mimuw.jloxim.stores.schema.impl.signatures.StructureSignatureImpl();7
public void pl.edu.mimuw.jloxim.stores.as0.bdb_je.names.BerkeleyNamesTranslator.close();public void pl.edu.mimuw.jloxim.stores.as0.bdb_je.names.BerkeleyNamesTranslator.sync();1
public pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypeSafeStatement pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypeChecker.checkTypes(pl.edu.mimuw.jloxim.executors.sbql.parser.BasicParsedStatement);public void pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.AsNode.accept(pl.edu.mimuw.jloxim.executors.sbql.parser.SyntaxTreeNodeVisitor);1
protected pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.model.as0.impl.resultset.AS0ResultsetBagImpl.Builder.realBuild(com.google.common.collect.ImmutableMultiset);protected pl.edu.mimuw.jloxim.model.as0.impl.resultset.AS0ResultsetBagImpl(com.google.common.collect.ImmutableMultiset);136
protected pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.model.as0.api.resultset.process.AS0ResultsetYamlSerializer.processTyped(pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetAtomic);public java.lang.Boolean pl.edu.mimuw.jloxim.model.as0.impl.values.BoolAtomicValueImpl.getValue();34
public void pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximLexer.mTokens();public final void pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximLexer.mSEQUENCE();2
public pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.executors.querytree.SequenceCtorSBQLOperator.execute(pl.edu.mimuw.jloxim.model.as0.api.ExecutionContext);public pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetCollection.Builder pl.edu.mimuw.jloxim.model.as0.impl.resultset.AS0ResultsetFactoryImpl.createSequenceBuilder();2
protected pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.executors.querytree.ArithmeticBinarySBQLOperator.execute(pl.edu.mimuw.jloxim.model.as0.api.ExecutionContext, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset);public pl.edu.mimuw.jloxim.model.as0.api.values.AtomicValue pl.edu.mimuw.jloxim.model.as0.impl.resultset.AS0ResultsetAtomicImpl.getValue();32
public pl.edu.mimuw.jloxim.xml_test.junit.LocalJLoximXMLJUnitTestEnvironment();public void pl.edu.mimuw.jloxim.executors.utils.DefaultExecutionBundle.setStore(pl.edu.mimuw.jloxim.stores.as0.StoreAS0);1
public java.lang.String pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.CompareOperatorNode.toString();public java.lang.String pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.StringNode.toString();8
private pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AntlrTreeTranslator.translateAsterisk(org.antlr.runtime.tree.CommonTree);public pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AbstractSyntaxTreeFactory.createNode(java.lang.Class);4
private pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AntlrTreeTranslator.translateAnd(org.antlr.runtime.tree.CommonTree);public void pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.BooleanBinaryOperatorNode.setOperatorType(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.BooleanBinaryOperatorType);13
public void pl.edu.mimuw.jloxim.stores.schema.impl.signatures.SignatureImpl.setCardinality(pl.edu.mimuw.jloxim.stores.schema.api.types.Cardinality);public java.lang.Long pl.edu.mimuw.jloxim.stores.schema.impl.types.CardinalityImpl.getMaxOccurences();531
public static void pl.edu.mimuw.jloxim.xml_test.App.main(java.lang.String[]);public static void pl.edu.mimuw.jloxim.xml_test.App.run(java.net.URL);1
public void pl.edu.mimuw.jloxim.server.uniform.api.direct.DBTransactionImpl.rollback();public void pl.edu.mimuw.jloxim.stores.as0.bdb_je.trans.BerkeleyTransaction.rollback();1
private void pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.RulesEngineFacade.fillSessionWithFacts(org.drools.StatefulSession, pl.edu.mimuw.jloxim.stores.schema.api.signatures.Signature, int, pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.Context);public java.lang.Long pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.facts.CardinalityFact.getMaxOccurences();492
public void pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypecheckTreeVisitor.visitNode(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.IdNode);public java.lang.String pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.IdNode.getName();472
private synchronized void pl.edu.mimuw.jloxim.stores.as0.bdb_je.CursorBerkeleyIterator.initCursor();protected void pl.edu.mimuw.jloxim.stores.as0.bdb_je.CursorBerkeleyIterator.interpreteNewData(com.sleepycat.je.DatabaseEntry, com.sleepycat.je.DatabaseEntry, com.sleepycat.je.DatabaseEntry);2083
public pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.TreeWalker.walk(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode, java.lang.Object);protected pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.ConstantOptimizer.walkNode(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode, java.lang.Object);658
private void pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.RulesEngineFacade.fillSessionWithFacts(org.drools.StatefulSession, pl.edu.mimuw.jloxim.stores.schema.api.signatures.Signature, int, pl.edu.mimuw.jloxim.executors.sbql.typecheck.rules.Context);public boolean pl.edu.mimuw.jloxim.stores.schema.impl.signatures.SignatureImpl.isMutable();504
public pl.edu.mimuw.jloxim.executors.sbql.parser.BasicParsedStatement pl.edu.mimuw.jloxim.executors.sbql.parser.BasicStmtParser.parse(java.lang.String);public pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AntlrTreeTranslator.translateTree(java.lang.Object);24
private void pl.edu.mimuw.jloxim.executors.sbql.typecheck.TypecheckTreeVisitor.evaluateNonAlgebraicOperator(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.BinaryOperatorNode, pl.edu.mimuw.jloxim.executors.sbql.typecheck.OperatorsEnum);public pl.edu.mimuw.jloxim.stores.schema.api.signatures.SignaturesEnum pl.edu.mimuw.jloxim.stores.schema.impl.signatures.SignatureImpl.getSignatureKind();165
public pl.edu.mimuw.jloxim.server.uniform.api.direct.DBStatementImpl pl.edu.mimuw.jloxim.server.uniform.api.direct.DBConnectionImpl.createStatement(java.lang.String, java.lang.String);public pl.edu.mimuw.jloxim.server.uniform.api.direct.DBStatementImpl(pl.edu.mimuw.jloxim.executors.api.PreparedStatement, pl.edu.mimuw.jloxim.executors.api.StmtExecutor, pl.edu.mimuw.jloxim.server.uniform.api.direct.DBTransactionImpl, pl.edu.mimuw.jloxim.model.as0.api.resultset.process.AS0ResultsetTransformer, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetFactory, pl.edu.mimuw.jloxim.stores.as0.NamesTranslator);24
public final pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.stmt90_return pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.stmt90();public java.lang.Object pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximParser.stmt95_return.getTree();228
public pl.edu.mimuw.jloxim.xml_test.junit.LocalJLoximXMLJUnitTestEnvironment();public void pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.setStoreEntryTupleBinding(pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.entry.StoreEntryTupleBinding);1
public void pl.edu.mimuw.jloxim.stores.utils.xml.importer.XmlImportSAXHandler.startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes);private pl.edu.mimuw.jloxim.stores.utils.xml.importer.XmlImportSAXHandler.ObjectTypeEnum(java.lang.String, int);3
protected pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.executors.querytree.CompareSBQLOperator.execute(pl.edu.mimuw.jloxim.model.as0.api.ExecutionContext, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset);private pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.executors.querytree.CompareSBQLOperator.compareResultsets(pl.edu.mimuw.jloxim.model.as0.api.ExecutionContext, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset);2
public pl.edu.mimuw.jloxim.xml_test.junit.LocalJLoximXMLJUnitTestEnvironment();public void pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.setChildIndexDbConfig(com.sleepycat.je.SecondaryConfig);1
private void pl.edu.mimuw.jloxim.model.as0.impl.resultset.AS0ResultsetStructImpl.Builder.genCartesianProduct(int, java.util.LinkedList, java.util.LinkedList, pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0ResultsetCollection.Builder);public pl.edu.mimuw.jloxim.model.as0.impl.resultset.AS0ResultsetStructImpl.Builder();96
private pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.SyntaxTreeNode pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.AntlrTreeTranslator.translateAsterisk(org.antlr.runtime.tree.CommonTree);public void pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.BinaryOperatorNode.setLeftArg(pl.edu.mimuw.jloxim.executors.sbql.parser.syntaxtree.QueryNode);4
public pl.edu.mimuw.jloxim.server.uniform.api.direct.DBConnectionImpl(java.util.Map, pl.edu.mimuw.jloxim.physical_trans.trans_mgr.api.TransactionManager);public pl.edu.mimuw.jloxim.server.uniform.api.direct.DBTransactionImpl(pl.edu.mimuw.jloxim.physical_trans.trans_mgr.api.TransactionManager);1
public void pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.BerkeleyAs0Store.setAtomicObjectValue(pl.edu.mimuw.jloxim.physical_trans.trans_mgr.api.Transaction, pl.edu.mimuw.jloxim.utils.api.AbstractOid, pl.edu.mimuw.jloxim.model.as0.api.values.AtomicValue);public int pl.edu.mimuw.jloxim.stores.as0.bdb_je.store.entry.StoreEntry.getObject_name_id();55
public void pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximLexer.mTokens();public final void pl.edu.mimuw.jloxim.executors.sbql.parser.antlr.JLoximLexer.mEXISTS();17
public pl.edu.mimuw.jloxim.model.as0.api.resultset.AS0Resultset pl.edu.mimuw.jloxim.server.uniform.api.direct.DBStatementImpl.executeStatement(java.util.Map);public void pl.edu.mimuw.jloxim.server.uniform.api.direct.DBStatementImpl.executeStatement(java.util.Map, pl.edu.mimuw.jloxim.model.as0.api.ResultCollector);24
public void pl.edu.mimuw.jloxim.executors.utils.LoadXMLExecutionBundle.loadXML(java.io.InputStream);public void pl.edu.mimuw.jloxim.stores.utils.xml.importer.XmlImporter.setStoreAS0(pl.edu.mimuw.jloxim.stores.as0.StoreAS0);1
